time;iter;L;U
170;0;1415.00;inf
534;1;1415.00;inf
952;2;1415.00;inf
1435;3;1415.00;inf
1929;4;1415.00;inf
2302;5;1415.00;inf
2745;6;1415.00;inf
3210;7;1415.00;inf
3639;8;1415.00;inf
4047;9;1415.00;inf
4437;10;1415.00;3445.00
4730;11;1415.00;3445.00
5168;12;1415.00;3445.00
5619;13;1415.00;3445.00
6055;14;1415.00;3445.00
6398;15;1415.00;3445.00
6841;16;1415.00;3445.00
7163;17;1415.00;3445.00
7599;18;1415.00;3445.00
7953;19;1415.00;3445.00
8421;20;1415.00;3445.00
8705;21;1415.00;3445.00
9001;22;1415.00;3395.00
9431;23;1415.00;3395.00
9864;24;1415.00;3395.00
10322;25;1415.00;3395.00
10733;26;1415.00;3395.00
11153;27;1415.00;3395.00
11597;28;1415.00;3395.00
12023;29;1415.00;3395.00
12554;30;1415.00;3395.00
12982;31;1415.00;3395.00
13595;32;1415.00;3395.00
14041;33;1415.00;3395.00
14400;34;1415.00;3395.00
14879;35;1415.00;3395.00
15351;36;1415.00;3395.00
15831;37;1415.00;3395.00
16401;38;1415.00;3395.00
16817;39;1415.00;3395.00
17259;40;1415.00;3395.00
17695;41;1415.00;3395.00
18152;42;1415.00;3395.00
18583;43;1415.00;3395.00
18996;44;1415.00;3395.00
19509;45;1415.00;3395.00
20024;46;1415.00;3395.00
20495;47;1415.00;3395.00
20964;48;1415.00;3395.00
21343;49;1415.00;3395.00
21797;50;1415.00;3395.00
22284;51;1415.00;3395.00
22841;52;1415.00;3395.00
23349;53;1415.00;3395.00
23806;54;1415.00;3395.00
24156;55;1415.00;3395.00
24575;56;1415.00;3395.00
25036;57;1415.00;3395.00
25556;58;1415.00;3395.00
26059;59;1415.00;3395.00
26476;60;1415.00;3395.00
26989;61;1415.00;3395.00
27374;62;1415.00;3395.00
27777;63;1415.00;3395.00
28289;64;1415.00;3395.00
28721;65;1415.00;3395.00
29225;66;1415.00;3395.00
29622;67;1415.00;3395.00
29957;68;1415.00;3395.00
30457;69;1415.00;3395.00
30792;70;1415.00;3395.00
31183;71;1415.00;3395.00
31623;72;1415.00;3395.00
32054;73;1415.00;3395.00
32481;74;1415.00;3395.00
32861;75;1415.00;3395.00
33298;76;1415.00;3395.00
33664;77;1415.00;3395.00
34069;78;1415.00;3395.00
34493;79;1415.00;3395.00
34848;80;1415.00;3395.00
35261;81;1415.00;3395.00
35663;82;1415.00;3395.00
36062;83;1415.00;3395.00
36552;84;1415.00;3395.00
36924;85;1415.00;3395.00
37480;86;1415.00;3395.00
38016;87;1415.00;3395.00
38561;88;1415.00;3395.00
38992;89;1415.00;3395.00
39436;90;1415.00;3395.00
39877;91;1415.00;3395.00
40363;92;1415.00;3395.00
40872;93;1415.00;3395.00
41252;94;1415.00;3395.00
41647;95;1415.00;3395.00
42125;96;1415.00;3395.00
42513;97;1415.00;3395.00
42835;98;1415.00;3395.00
43404;99;1415.00;3395.00
43869;100;1415.00;3395.00
44307;101;1415.00;3395.00
44731;102;1415.00;3395.00
45075;103;1415.00;3395.00
45614;104;1415.00;3395.00
46159;105;1415.00;3395.00
46557;106;1415.00;3395.00
47063;107;1415.00;3395.00
47436;108;1415.00;3395.00
47776;109;1415.00;3280.00
48189;110;1415.00;3280.00
48645;111;1415.00;3280.00
49082;112;1415.00;3190.00
49509;113;1415.00;3190.00
49888;114;1415.00;3190.00
50386;115;1415.00;3190.00
50719;116;1415.00;3190.00
51125;117;1415.00;3190.00
51546;118;1415.00;3190.00
51992;119;1415.00;3190.00
52422;120;1415.00;3190.00
52876;121;1415.00;3190.00
53299;122;1415.00;3190.00
53733;123;1415.00;3190.00
54170;124;1415.00;3190.00
54599;125;1415.00;3190.00
54994;126;1415.00;3190.00
55456;127;1415.00;3190.00
55885;128;1415.00;3190.00
56355;129;1415.00;3190.00
56798;130;1415.00;3190.00
57222;131;1415.00;3190.00
57649;132;1415.00;3190.00
58068;133;1415.00;3190.00
58417;134;1415.00;3190.00
58924;135;1415.00;3190.00
59284;136;1415.00;3190.00
59828;137;1415.00;3190.00
60187;138;1415.00;3190.00
60643;139;1415.00;3190.00
61076;140;1415.00;3190.00
61525;141;1415.00;3190.00
61969;142;1415.00;3190.00
62400;143;1415.00;3190.00
62789;144;1415.00;3190.00
63197;145;1415.00;3190.00
63630;146;1415.00;3190.00
64092;147;1415.00;3190.00
64422;148;1415.00;3190.00
64845;149;1415.00;3190.00
65390;150;1415.00;3190.00
65825;151;1415.00;3190.00
66239;152;1415.00;3190.00
66598;153;1415.00;3190.00
66948;154;1415.00;3190.00
67318;155;1415.00;3190.00
67695;156;1415.00;3190.00
68122;157;1415.00;3190.00
68599;158;1415.00;3190.00
68999;159;1415.00;3190.00
69374;160;1415.00;3190.00
69749;161;1415.00;3190.00
70265;162;1415.00;3190.00
70623;163;1415.00;3190.00
