time;iter;L;U
907;0;5480.61;inf
2914;1;5541.86;inf
4817;2;5541.86;inf
6561;3;5541.86;inf
8498;4;5541.86;inf
9171;5;5541.86;inf
9459;6;5541.86;inf
9695;7;5541.86;inf
9952;8;5541.86;inf
10191;9;5541.86;inf
10353;10;5541.86;inf
10460;11;5541.86;inf
10542;12;5541.86;inf
10627;13;5541.86;inf
10717;14;5541.86;inf
10803;15;5541.86;inf
10855;16;5541.86;inf
10978;17;5541.86;10020.00
11089;18;5541.86;10020.00
11211;19;5541.86;9370.00
11360;20;5541.86;9370.00
11484;21;5541.86;9370.00
11604;22;5541.86;9170.00
11641;23;5541.86;9170.00
12141;24;5621.01;9170.00
12475;25;5621.01;9170.00
12648;26;5621.01;9170.00
12739;27;5621.01;9170.00
12791;28;5621.01;9170.00
12844;29;5621.01;9170.00
12894;30;5621.01;9170.00
12946;31;5621.01;9170.00
12998;32;5621.01;9170.00
13052;33;5621.01;9170.00
13138;34;5621.01;9170.00
13252;35;5621.01;9170.00
13344;36;5621.01;9170.00
13404;37;5621.01;9170.00
13459;38;5621.01;8740.00
13516;39;5621.01;8740.00
13569;40;5621.01;8600.00
13657;41;5621.01;8600.00
13709;42;5621.01;8600.00
13762;43;5621.01;8600.00
13802;44;5621.01;8600.00
13962;45;5655.21;8600.00
14100;46;5655.21;8600.00
14221;47;5655.21;8600.00
14352;48;5655.21;8600.00
14482;49;5655.21;8600.00
14606;50;5655.21;8600.00
14737;51;5655.21;8600.00
14824;52;5655.21;8600.00
14949;53;5655.21;8600.00
15074;54;5655.21;8600.00
15130;55;5655.21;8600.00
15220;56;5655.21;8600.00
15277;57;5655.21;8600.00
15336;58;5655.21;8600.00
15392;59;5655.21;8600.00
15482;60;5655.21;8600.00
15539;61;5655.21;8600.00
15575;62;5655.21;8240.00
15654;63;5706.01;8240.00
15742;64;5715.64;8240.00
15795;65;5715.64;8240.00
15847;66;5715.64;8240.00
15900;67;5715.64;8240.00
15989;68;5715.64;8240.00
16043;69;5715.64;8240.00
16095;70;5715.64;8240.00
16183;71;5715.64;8240.00
16246;72;5715.64;8240.00
16310;73;5715.64;8240.00
16365;74;5715.64;8240.00
16418;75;5715.64;8240.00
16474;76;5715.64;8240.00
16565;77;5715.64;8240.00
16616;78;5715.64;8240.00
16671;79;5715.64;8240.00
16722;80;5715.64;8240.00
16748;81;5715.64;8240.00
16799;82;5716.10;8240.00
16853;83;5724.64;8240.00
16908;84;5724.64;8240.00
16964;85;5724.64;8240.00
17019;86;5724.64;8240.00
17069;87;5724.64;8240.00
17120;88;5724.64;8240.00
17173;89;5724.64;8240.00
17224;90;5724.64;8240.00
17312;91;5724.64;8240.00
17367;92;5724.64;8240.00
17425;93;5724.64;8240.00
17484;94;5724.64;8240.00
17542;95;5724.64;8240.00
17599;96;5724.64;8240.00
17690;97;5724.64;8240.00
17741;98;5724.64;8240.00
17793;99;5724.64;8240.00
17833;100;5724.64;8240.00
17882;101;5756.67;8240.00
17929;102;5788.07;8240.00
17977;103;5788.07;8240.00
18029;104;5788.07;8240.00
18082;105;5788.07;8240.00
18133;106;5788.07;8240.00
18187;107;5788.07;8240.00
18239;108;5788.07;8240.00
18326;109;5788.07;8240.00
18380;110;5788.07;8240.00
18435;111;5788.07;8240.00
18522;112;5788.07;8240.00
18578;113;5788.07;8240.00
18637;114;5788.07;8240.00
18695;115;5788.07;8240.00
18750;116;5788.07;8240.00
18803;117;5788.07;8240.00
18856;118;5788.07;8240.00
18881;119;5788.07;8240.00
18929;120;5791.09;8240.00
18977;121;5791.09;8240.00
19028;122;5791.09;8240.00
19080;123;5791.09;8240.00
19134;124;5791.09;8240.00
19184;125;5791.09;8240.00
19272;126;5791.09;8240.00
19326;127;5791.09;8240.00
19377;128;5791.09;8240.00
19429;129;5791.09;8240.00
19483;130;5791.09;8240.00
19571;131;5791.09;8240.00
19622;132;5791.09;8240.00
19679;133;5791.09;8240.00
19738;134;5791.09;8240.00
19778;135;5791.09;8240.00
19803;136;5791.09;8240.00
19853;137;5808.86;8240.00
19907;138;5808.86;8240.00
19960;139;5808.86;8240.00
20013;140;5808.86;8240.00
20065;141;5808.86;8240.00
20149;142;5808.86;8240.00
20200;143;5808.86;8240.00
20254;144;5808.86;8240.00
20310;145;5808.86;8240.00
20368;146;5808.86;8240.00
20465;147;5808.86;8240.00
20531;148;5808.86;8240.00
20589;149;5808.86;8240.00
20686;150;5808.86;8240.00
20738;151;5808.86;8240.00
20791;152;5808.86;8240.00
20839;153;5808.86;8240.00
20886;154;5822.87;8240.00
20936;155;5822.87;8240.00
20982;156;5822.87;8240.00
21032;157;5822.87;8240.00
21087;158;5822.87;8240.00
21138;159;5822.87;8240.00
21189;160;5822.87;8240.00
21242;161;5822.87;8240.00
21334;162;5822.87;8240.00
21396;163;5822.87;8240.00
21453;164;5822.87;8240.00
21509;165;5822.87;8240.00
21563;166;5822.87;8240.00
21652;167;5822.87;8240.00
21704;168;5822.87;8240.00
21757;169;5822.87;8240.00
21813;170;5822.87;8240.00
21856;171;5822.87;8240.00
21910;172;5831.41;8240.00
21965;173;5831.41;8240.00
22017;174;5831.41;8240.00
22071;175;5831.41;8240.00
22122;176;5831.41;8240.00
22176;177;5831.41;8240.00
22231;178;5831.41;8240.00
22286;179;5831.41;8240.00
22340;180;5831.41;8240.00
22395;181;5831.41;8240.00
22449;182;5831.41;8240.00
22505;183;5831.41;7890.00
22558;184;5831.41;7890.00
22595;185;5831.41;7890.00
22646;186;5840.12;7890.00
22698;187;5840.12;7890.00
